latitude,longitude,day_of_week,hour_of_day,weather,availability
51.4302111980846,-0.235011351857488,0,0,Sunny,0.51
51.52130981906361,0.07222089722535174,0,18,Clear,0.68
51.55046382060907,-0.16955320403850055,1,3,Snowy,0.76
51.45163603467663,-0.11437993631931193,6,14,Sunny,0.02
51.447626647242345,-0.0406901941877259,4,9,Windy,0.43
51.498922997357326,-0.2532312103732579,0,7,Rainy,0.88
51.507663674942876,0.035985558057865186,6,2,Sunny,0.86
51.4136924135786,-0.09432943242235534,3,8,Foggy,0.36
51.41117883119399,0.017038002467060276,5,20,Cloudy,0.22
51.45240998314281,-0.07454126158115748,5,4,Windy,0.32
51.51412377094432,-0.20904517191646754,5,7,Rainy,0.82
51.55570740571625,-0.17853056752836352,0,21,Clear,0.08
51.57310650535841,-0.1860643062219314,0,20,Rainy,0.67
51.576777950462684,-0.24419633046886224,1,8,Clear,0.37
51.43401235349212,0.05221313675221856,1,21,Foggy,0.8
51.56578909405342,-0.2654292584034291,2,2,Sunny,0.75
51.525660071166634,-0.10253843990062095,4,0,Windy,0.82
51.59297106765757,-0.0003766701006897577,4,16,Rainy,0.8
51.49309233704383,0.02469982039586932,2,23,Clear,0.69
51.58734577263387,-0.07913165375781153,6,15,Cloudy,0.8
51.56703600635673,-0.048785581651298426,3,13,Clear,0.61
51.45933811933558,-0.2889989947055117,3,1,Sunny,0.83
51.55910306340152,-0.03206416013861185,0,3,Windy,0.04
51.40801153145173,-0.0009345280601922301,3,16,Rainy,0.44
51.49629394700585,0.03767153998055672,4,1,Snowy,0.27
51.451581623535674,-0.0801628656884582,4,9,Windy,0.6
51.56532684638685,-0.29882900916887584,3,22,Windy,0.21
51.56355618434502,0.0293607766176448,2,16,Sunny,0.04
51.54167890024997,-0.005867504167116844,1,21,Windy,0.74
51.53058302311428,0.05352366526706748,6,10,Sunny,0.27
51.5954178974955,-0.23965567844895344,0,19,Sunny,0.72
51.472431738291746,-0.17569802295846104,3,22,Rainy,0.0
51.543389890083915,-0.2838484561688304,3,21,Foggy,0.18
51.549616205948375,-0.024385073951786795,5,3,Clear,0.04
51.450834089614126,-0.10580836642540487,1,9,Snowy,0.88
51.53672431428446,-0.23352067860559306,2,14,Snowy,0.29
51.48554912489773,-0.19625384111073668,6,17,Sunny,0.18
51.4003156659202,0.049391194777796577,1,16,Snowy,0.64
51.58204101196126,-0.043851885071487295,5,11,Foggy,0.64
51.44039717120732,-0.24079849268821948,2,9,Sunny,0.85
51.458387546438146,-0.0993180667368429,4,21,Cloudy,0.76
51.40718161805475,0.07980495023615364,4,14,Clear,0.84
51.42784579102083,-0.15298327865526,4,14,Snowy,0.01
51.417790911344895,-0.14333098100103225,4,8,Rainy,0.15
51.47521846032042,-0.08751452074189275,5,3,Snowy,0.88
51.490990411312566,-0.1264149999476549,4,10,Cloudy,0.79
51.44818227451545,-0.10654025961941771,5,7,Cloudy,0.59
51.444225795349624,-0.07625201515626456,1,2,Sunny,0.56
51.518281729988075,-0.2878578725323378,1,21,Foggy,0.72
51.551715668927166,-0.13087274600172877,5,17,Cloudy,0.55
51.40793528876265,-0.07633229244819192,6,2,Rainy,0.12
51.599506857516,-0.051832362816344124,0,7,Foggy,0.99
51.50893910003335,-0.21948720351063303,0,22,Sunny,0.75
51.449556808254236,-0.08476413132406171,1,3,Windy,0.3
51.54222002686277,-0.19852970129589947,2,19,Rainy,0.48
51.527424631929634,-0.120098046095991,4,12,Rainy,0.59
51.50696661493814,-0.09348480950547369,2,2,Windy,0.71
51.452844591854465,0.041304176111933544,5,16,Rainy,0.46
51.4329972402693,0.0034577938027405275,2,21,Foggy,0.9
51.400354156591945,-0.05171756951059697,1,3,Foggy,0.88
51.571381154733565,-0.1548190934800797,5,6,Clear,0.96
51.40286968613236,-0.19497770481571808,6,10,Clear,0.25
51.59596536294225,-0.2914248536635978,0,22,Clear,0.62
51.403770603394435,-0.21458545351230468,6,9,Snowy,0.11
51.571666398111226,0.07762237768252961,4,23,Sunny,0.74
51.53207580823496,0.03444816177913301,1,12,Clear,0.87
51.44368133684729,-0.1742771176250909,2,10,Sunny,0.57
51.48203243957845,-0.2855154204722392,0,6,Clear,0.25
51.42911682351071,0.07709977344992874,2,15,Windy,0.58
51.403856898358825,-0.1787033390366337,6,3,Snowy,0.06
51.55807977014886,-0.10112789291460123,1,6,Snowy,0.44
51.579760837154666,-0.1281400426121326,2,3,Snowy,0.89
51.57796317179978,-0.074344341842804,0,13,Snowy,0.56
51.5192505894337,-0.20590660991797533,0,9,Clear,0.9
51.45204649333392,-0.12593001135130552,4,5,Windy,0.62
51.41527444352071,-0.2343342441744895,5,10,Foggy,0.18
51.48051524268603,-0.26732488872596627,0,15,Snowy,0.73
51.52371725917714,-0.27348527164228537,4,9,Sunny,0.86
51.40181618085346,-0.2564840895897788,3,2,Foggy,0.35
51.48117014889646,-0.025261019809807606,6,17,Cloudy,0.86
51.446051469194465,0.012713013645023141,3,10,Foggy,0.22
51.5544529567521,-0.1385654854220263,2,0,Cloudy,0.91
51.49988581107535,-0.12935181181076066,0,19,Cloudy,0.72
51.50703060261095,-0.10711092654708626,0,23,Foggy,0.72
51.57188715608257,-0.15510147404332558,2,23,Snowy,0.24
51.53296347440865,0.08237126386302812,3,16,Clear,0.49
51.55092352101426,-0.2600702716191816,5,7,Sunny,0.89
51.504745855936186,-0.22288121138507438,6,19,Foggy,0.11
51.583193507913954,0.02446901106765681,3,0,Clear,0.26
51.42467185674309,0.08632982871260853,0,2,Sunny,0.09
51.57519735149438,-0.22818971588194328,6,16,Clear,0.61
51.47934742891463,0.03156037060554456,0,5,Cloudy,0.62
51.45530398557299,-0.20772978654143576,6,1,Windy,0.82
51.55304464218672,-0.08074242742170562,1,6,Sunny,0.97
51.55186223038444,-0.20966108787951482,4,13,Sunny,0.76
51.568724906629036,0.014422731456078863,4,6,Rainy,0.99
51.587430591422034,-0.1383186493541947,2,3,Snowy,0.37
51.54985569164926,-0.012445128920447912,0,4,Windy,0.87
51.462667522981256,-0.10404277388147676,0,12,Rainy,0.23
51.52913619002961,-0.008655979582865125,1,21,Cloudy,0.11
51.529498435248385,-0.22797867695290125,5,6,Windy,0.18
51.47946685363552,-0.10949387651573589,6,3,Snowy,0.55
51.45267968656103,-0.2888059398496391,2,12,Sunny,0.18
51.40749592965259,-0.10622739687747756,2,1,Clear,0.46
51.55593202249324,-0.23644704509039344,5,17,Clear,0.54
51.589313450645655,0.03734923043263533,6,12,Sunny,0.09
51.58029789455733,-0.02779635514874884,2,20,Sunny,0.18
51.50171877463167,-0.21108335365731848,4,11,Windy,0.1
51.4114969367918,-0.27775696153825385,5,1,Clear,0.1
51.55372441022975,-0.2257521212923222,6,15,Snowy,0.05
51.47025572592701,-0.1856661412565606,5,1,Snowy,0.37
51.58055039830638,-0.1981522971298502,5,7,Windy,0.32
51.4630463856762,-0.20160761460538718,2,1,Snowy,0.36
51.57145236526929,-0.2760472269644686,4,22,Windy,0.12
51.48302243931398,-0.19431742987499712,2,12,Clear,0.24
51.48940539115029,-0.18906706491988892,4,22,Cloudy,0.22
51.426624378329066,-0.056710415579769774,0,4,Rainy,0.27
51.588644611444394,-0.24255167808510952,5,9,Foggy,0.26
51.45106370942947,-0.005642763709095666,4,21,Cloudy,0.55
51.5026030384371,-0.0649182166670429,0,23,Clear,0.52
51.53082030028829,-0.008901469149421803,2,17,Snowy,0.77
51.582516058192276,-0.27387607396704494,2,15,Rainy,0.97
51.41503603857766,0.0792278709135869,2,21,Snowy,0.99
51.47450094578097,-0.2752555758275665,1,14,Foggy,0.57
51.51515929461683,-0.2834838357493767,3,20,Foggy,0.6
51.51613682798158,-0.21601944056641031,1,13,Windy,0.56
51.442772855554104,-0.2690155201446225,0,3,Windy,0.17
51.52698163764622,0.05776875534989706,0,12,Rainy,0.17
51.48663170730571,-0.2551277959364052,3,7,Clear,0.63
51.57789867958444,-0.05906371681700612,5,4,Sunny,0.11
51.42046587315399,-0.14921130671807414,2,11,Sunny,0.61
51.50095676908359,0.0628466704916773,3,18,Sunny,0.44
51.555035192929616,0.022159590994185796,4,5,Rainy,0.82
51.599980431366006,-0.1425489891838056,3,10,Sunny,0.34
51.464348800273946,-0.08689400423020974,2,2,Rainy,0.74
51.43095431328449,-0.24758177433501558,2,12,Windy,0.7
51.406868491169455,-0.13546131102298925,0,11,Foggy,0.83
51.557365478356296,-0.200779043790575,1,11,Rainy,0.96
51.47825851806834,0.08636449192625811,1,11,Windy,0.3
51.51604253026403,-0.1014814660529442,6,4,Foggy,0.79
51.49561374045907,-0.1475982692361046,4,20,Cloudy,0.44
51.42378867070581,0.020229605617621993,4,19,Sunny,0.77
51.57841096476972,-0.02666718330569351,3,3,Windy,0.67
51.59976703097843,-0.13009206224857842,5,7,Snowy,0.53
51.59790230070555,0.06723167319279466,3,16,Rainy,0.3
51.41778548889461,-0.20168572507414145,3,5,Snowy,0.4
51.53943852561111,-0.2585447957020459,3,18,Rainy,0.97
51.4987167680017,-0.2939051403332142,4,20,Snowy,0.75
51.489736999555866,-0.1441444685806742,3,9,Windy,0.43
51.518122608825394,-0.17996060901711797,3,19,Clear,0.36
51.57992376305481,-0.2293555619881811,0,12,Cloudy,0.11
51.51489370345977,-0.08749482862101449,6,10,Rainy,0.26
51.520904169757,0.09195882991525173,0,1,Foggy,0.4
51.598160151116964,-0.1330434768731166,3,9,Sunny,0.45
51.42144176715634,-0.13768533145630182,4,22,Snowy,0.89
51.47454935341595,-0.2642278842140365,5,7,Snowy,0.95
51.42175253291696,-0.2736955530094951,3,20,Snowy,0.69
51.4213433895349,0.039886694610112794,5,2,Rainy,0.85
51.5057176583647,-0.25383939760811475,6,16,Sunny,0.37
51.427383729757665,-0.06201523809103479,1,12,Clear,0.12
51.574394926128726,-0.15240307996324065,6,6,Windy,0.5
51.429831970830406,-0.08653553564154157,1,20,Foggy,0.98
51.43326905748779,-0.18862826658190446,4,10,Sunny,0.19
51.41189371363913,0.08080086498235056,3,20,Windy,0.57
51.584385673733124,-0.04942407507376595,0,14,Foggy,0.27
51.54491289515832,-0.1387235295688417,1,9,Foggy,0.73
51.59217082891552,0.04618576531949775,4,18,Foggy,0.41
51.509639209906744,-0.0952338358830063,1,2,Windy,0.7
51.567954560235066,0.00011009705424602778,3,10,Cloudy,0.06
51.53038534174566,-0.05370819363234475,5,10,Cloudy,0.09
51.55440531538923,-0.06949370497649626,3,10,Rainy,0.83
51.47103394721687,-0.28636106834842634,1,7,Cloudy,0.02
51.452009408028765,-0.22528451160577936,4,12,Clear,0.25
51.524067988002614,0.031025696882690523,0,5,Foggy,0.37
51.561552324806485,0.04243883381265223,4,3,Sunny,0.74
51.59338700612016,-0.19559602850014068,5,7,Snowy,0.8
51.52553580592826,-0.2507992516642747,5,19,Snowy,0.6
51.51000746534555,-0.13883761236907513,4,2,Windy,0.62
51.440206529953926,-0.08765504847897973,2,10,Sunny,0.99
51.55020907486473,0.033539863833751626,4,23,Windy,0.3
51.551412041168966,-0.20844696328504325,1,1,Snowy,0.68
51.5909782059264,-0.10787292551195943,0,6,Sunny,0.12
51.435221042407896,-0.007589997593441866,2,22,Windy,0.44
51.58894950971987,-0.011821659393485784,1,13,Foggy,0.21
51.40034297135565,-0.18457856599835687,4,23,Clear,0.42
51.59355513170224,-0.29225648689891043,4,7,Sunny,0.88
51.47281596518561,0.03656819314331666,2,18,Snowy,0.14
51.49250758980244,-0.21352900218551862,4,1,Foggy,0.95
51.58235291494639,-0.18125287931321454,1,7,Sunny,0.43
51.4611083229302,0.07046990103723061,3,23,Sunny,0.58
51.50911631038722,0.025217032472646006,6,1,Windy,0.89
51.517699032776,-0.22581189258504603,4,6,Sunny,0.88
51.561747741508526,-0.10942542812177664,2,16,Foggy,0.36
51.579220799324155,0.026989102977779067,2,0,Windy,0.58
51.4087343105592,-0.2852613545741681,5,13,Windy,0.51
51.401953911121616,-0.19627961090989954,0,3,Rainy,0.53
51.486925845023315,0.06795084038677712,1,5,Cloudy,0.56
51.56907968903731,-0.2970220658000638,1,15,Sunny,0.29
51.43578322968752,-0.26839413343196267,6,6,Rainy,0.5
51.43017199112904,-0.05963145770416928,1,21,Windy,0.53
51.547304914622806,0.08488059132412612,4,9,Foggy,0.88
51.57820458719268,0.043854660783629484,6,3,Sunny,0.71
51.54563321565102,-0.1744698137728306,6,19,Rainy,0.3
51.487519954031185,-0.11202254713402568,5,1,Clear,0.73
51.41030548481317,0.009775158287570251,1,17,Windy,0.3
51.450964636100025,-0.2713557493611619,5,7,Foggy,0.6
51.429708338071215,0.09767035235985239,1,1,Snowy,0.34
51.48685827654376,0.006656550629405844,1,1,Rainy,0.19
51.5588122004246,0.03422118956299314,5,7,Windy,0.62
51.57885357964773,-0.0613917522824759,1,12,Snowy,0.85
51.533116910091984,-0.15115961359655772,0,4,Foggy,0.74
51.54552047036435,-0.0530086997610659,6,9,Cloudy,0.78
51.43689139221309,0.00527958693631414,1,15,Clear,0.9
51.53589039836468,-0.0841251274744318,0,1,Sunny,0.8
51.5496295228298,-0.08047590992155532,0,17,Foggy,0.64
51.52534034905496,-0.04049994333895185,5,14,Clear,0.37
51.534784255476765,-0.08534622931370575,2,9,Sunny,0.15
51.56469189591967,-0.07700228965490591,4,12,Cloudy,0.61
51.40549057561578,0.051467228561430434,2,9,Foggy,0.35
51.575606335206295,-0.24589310358197658,1,9,Windy,0.98
51.476299168948685,-0.23589014220902954,6,15,Sunny,0.23
51.57812447033287,-0.22605115206626628,2,15,Rainy,0.63
51.55053679096726,0.09270640131717478,0,18,Foggy,0.61
51.43554324337013,0.059739994963981635,3,8,Sunny,0.2
51.547328640381664,-0.23074715170455223,6,10,Foggy,0.45
51.40142509227965,-0.03257711373874894,4,18,Rainy,0.43
51.45810817998922,0.034663112833285104,0,20,Windy,0.17
51.58185983860224,-0.13595716343351266,6,15,Foggy,0.45
51.511250519663946,-0.23770171218639147,1,14,Cloudy,0.8
51.50616286224648,-0.13531583378519646,5,4,Sunny,0.47
51.5083924610364,-0.013092683130333516,5,0,Sunny,0.58
51.50301478852639,0.030376490088334096,2,12,Clear,0.87
51.580984050693395,-0.1528628318485206,2,4,Foggy,0.49
51.42135998964573,-0.2717262047035503,3,19,Sunny,0.03
51.484959529413295,0.04083462242025271,6,11,Windy,0.09
51.58192218653705,0.019819855707979117,6,15,Rainy,0.69
51.44732003739172,0.06828673374446309,1,0,Rainy,0.47
51.454283393576965,-0.2865317543917239,4,6,Foggy,0.64
51.461419201826125,-0.010590339090036427,1,23,Sunny,0.27
51.48221566152183,0.01685008837400126,5,20,Clear,0.0
51.53492929183524,-0.0972913061630172,6,21,Cloudy,0.23
51.49071018692154,-0.07274196212260275,5,8,Cloudy,0.01
51.54262557684389,-0.2930003742233621,3,22,Clear,0.07
51.452348230067045,-0.13680319727368434,3,0,Windy,0.96
51.4697794018354,-0.18900518343451456,1,9,Sunny,0.68
51.52570902514592,-0.2621525452920126,3,4,Snowy,0.57
51.458832291956455,-0.036555298256705115,4,13,Clear,0.63
51.47862862432877,0.0630709093143898,4,0,Windy,0.11
51.471298903025755,-0.019661818010900556,5,7,Foggy,0.81
51.497132193359406,-0.27723909504610794,5,15,Sunny,0.78
51.40608511045305,0.07393880770734407,1,19,Cloudy,0.4
51.4776950819115,-0.24265073605427054,0,12,Windy,0.86
51.47029582398062,-0.21357433094399306,1,14,Windy,0.63
51.49536139200113,-0.1553030130086096,5,1,Clear,1.0
51.446037148444255,-0.20156314553498084,0,3,Clear,0.52
51.59559907619808,-0.21638874283404036,0,15,Cloudy,0.51
51.477582159615785,0.07623088010727425,5,23,Snowy,0.96
51.468300005793864,-0.27547837275992304,6,6,Foggy,0.07
51.58222411060316,-0.28022390476527154,4,9,Snowy,0.37
51.47842299656939,-0.1496368878049177,0,12,Rainy,0.63
51.510196015455335,-0.053416868217102675,6,13,Foggy,0.99
51.5623519328494,-0.03294310177336296,6,21,Snowy,0.57
51.513290210092386,-0.14081496931753323,5,13,Rainy,0.68
51.59832988522097,-0.22215998567638898,4,22,Foggy,0.28
51.568952202659304,-0.14815320020211692,0,20,Foggy,0.98
51.55102472176146,-0.16341429349894143,6,13,Rainy,0.36
51.546913992038675,-0.27671196966008527,4,13,Windy,0.59
51.49283146415719,-0.2406186349794526,3,1,Sunny,0.82
51.48144448582725,-0.17545970818586948,0,1,Windy,0.45
51.57773677446709,-0.011565443106829165,1,10,Rainy,0.06
51.56403783118196,-0.2795809848974392,6,23,Foggy,0.69
51.559516958529386,-0.2670977096263121,1,13,Cloudy,0.74
51.56712184119449,0.09948957143855502,5,15,Windy,0.97
51.59762401217198,0.03425965444419188,1,14,Snowy,0.62
51.407947163272596,-0.025293024362418204,3,11,Snowy,0.35
51.546444289847756,-0.271941097345476,6,15,Clear,0.91
51.53739051186122,0.05542485787874313,1,13,Sunny,0.48
51.451376070584445,-0.043475848309052156,5,2,Foggy,0.39
51.41834464131269,-0.12566795411519743,0,16,Clear,0.28
51.4580681024744,-0.08730551513446058,2,6,Rainy,0.72
51.544810137148794,-0.2142998553981757,0,6,Rainy,0.69
51.417485288984075,0.08981902443506873,3,7,Rainy,0.48
51.417033918971825,0.08631095665382027,5,23,Sunny,0.56
51.448041384914596,0.06264582423233078,0,22,Cloudy,0.37
51.463452867612816,-0.2857090017738121,2,13,Foggy,0.32
51.49178363234223,-0.24005523486764146,5,15,Snowy,0.36
51.51953549457815,-0.11853584913313647,3,12,Cloudy,0.8
51.49474225768302,0.07450515442146172,6,11,Windy,0.84
51.572985245093854,-0.04009200975271454,2,9,Snowy,0.47
51.49585966925084,-0.14119120058172246,0,6,Clear,0.33
51.444150664584,0.014128173535233601,6,19,Rainy,0.23
51.517990327592834,-0.17779275197615757,3,11,Clear,0.11
51.43571901467164,0.035649580765774624,6,12,Rainy,0.98
51.429108136964125,0.07763553245548804,5,3,Clear,0.62
51.4177327430518,-0.14724032475550627,2,17,Cloudy,0.23
51.42913677769446,-0.26087319620164395,1,14,Clear,0.89
51.533107729790025,-0.04448151718089255,0,3,Foggy,0.06
51.53501729233315,-0.24231272593494646,3,14,Clear,0.25
51.478608496321584,0.0750414178045597,4,17,Foggy,0.37
51.56044053872844,0.023620958909182643,0,22,Snowy,0.19
51.45596675442096,-0.20133849429457068,1,21,Rainy,0.14
51.44659245031601,-0.273095915333403,0,1,Cloudy,0.72
51.41558531753269,-0.14479215388618277,2,12,Sunny,0.85
51.54565762039588,-0.030406841127641082,4,11,Rainy,0.01
51.43790898172308,0.04867953146857629,4,18,Cloudy,0.08
51.426823789109356,-0.13186287231052016,1,6,Windy,0.77
51.4652797365106,-0.28303265984296294,6,19,Snowy,0.6
51.59763615832226,0.0912571320626972,2,2,Snowy,0.81
51.55878822939571,-0.0034609855290432257,5,3,Clear,0.83
51.54552922856405,0.028059160325716148,0,3,Foggy,0.87
51.45162261615755,0.023869643502069993,1,2,Sunny,0.04
51.43445925725666,-0.28477747385541724,3,2,Foggy,0.05
51.58476814946119,-0.1269442450585139,6,2,Rainy,0.23
51.457228070581465,-0.06058241375082468,3,22,Windy,0.63
51.44306166618807,-0.10874761152531626,4,10,Windy,0.67
51.527548414944484,-0.2641446669839531,5,23,Sunny,0.88
51.46522380328941,0.09502264981071612,0,21,Sunny,0.99
51.54076460092765,-0.24174840305761736,1,7,Snowy,0.3
51.57074024203549,-0.06654373961489554,0,17,Clear,0.46
51.47043309739577,-0.07088005803503622,2,13,Cloudy,0.03
51.50128562578853,-0.047045975122630646,1,19,Rainy,0.83
51.42211352866884,0.07730365513388043,3,18,Foggy,0.61
51.57368756332634,-0.10108043475976519,0,18,Foggy,0.3
51.4319333275975,-0.1623917432329533,4,9,Cloudy,0.58
51.57878346790369,0.08869517836696911,5,20,Snowy,0.38
51.570466101461164,-0.12724606488446788,1,9,Windy,0.36
51.59997386241956,-0.23045798375711052,6,21,Sunny,0.42
51.55394309979037,-0.10038895856189692,5,0,Foggy,0.8
51.55203728197019,0.0630457896746695,2,12,Foggy,0.72
51.46768016269275,-0.18329188578184402,1,3,Foggy,0.22
51.40868607227933,-0.04724116180820914,2,2,Snowy,0.17
51.572824056533065,-0.2411850533802007,5,5,Foggy,0.87
51.59215083930418,0.003448047642959917,5,4,Cloudy,0.69
51.56419571559602,-0.25487518668742865,6,23,Windy,0.53
51.466134395926275,-0.13053287768591998,2,4,Snowy,0.83
51.55042222441694,0.08175787187829914,4,7,Cloudy,0.02
51.49765944397673,-0.19999893676640385,6,10,Cloudy,0.64
51.48488621668507,-0.041055661099187124,0,20,Foggy,0.74
51.484507355237625,-0.01480598848746556,1,6,Cloudy,0.15
51.545897951012,-0.17108219031267893,6,3,Rainy,0.87
51.57436050090517,-0.09314454235805447,0,16,Rainy,0.41
51.52070663164331,0.060164843046731586,2,0,Clear,0.05
51.50537430459588,-0.2558509487479439,6,9,Rainy,0.01
51.423602173452856,-0.266470169352314,3,5,Clear,0.22
51.58933266813808,-0.08539742334547734,3,3,Rainy,0.21
51.41000855261006,-0.02959649510085227,1,6,Foggy,0.29
51.58678768844819,-0.10519032973199585,4,0,Windy,0.62
51.41310274922404,-0.04256572281450993,4,20,Cloudy,0.54
51.42407019675078,0.004181952448511439,3,17,Cloudy,0.7
51.489849198399575,-0.14537255623382658,1,7,Foggy,0.49
51.58954660162456,-0.15886937894663683,0,14,Foggy,0.46
51.53225169120219,-0.27522603229567244,2,18,Sunny,0.03
51.52572851857896,0.05467083653989885,1,5,Clear,0.18
51.422677304498166,0.06437869171213617,0,12,Clear,0.17
51.58839853494175,-0.2578920797226947,2,0,Windy,0.07
51.51450387449229,-0.044478893330622604,3,10,Foggy,0.39
51.565562349401716,-0.04891220848996447,2,9,Snowy,0.88
51.46912997622189,-0.27927511453462134,6,16,Windy,0.26
51.51815462662193,-0.14670937232117692,6,7,Windy,0.42
51.53425827630922,-0.13934220936309225,3,15,Windy,0.09
51.55953514315461,-0.23911573602833436,1,7,Foggy,0.16
51.40540489249212,-0.27556962080323766,0,23,Clear,0.61
51.48407110272299,-0.2459828589675959,6,22,Foggy,0.71
51.51849803546112,-0.2117441935881388,4,10,Rainy,0.55
51.593450132821886,-0.050050366143377795,5,23,Cloudy,0.88
51.544629260704674,-0.07425036794195322,4,6,Rainy,0.01
51.484215306261774,0.03632475306905564,5,23,Sunny,0.65
51.43578922852439,-0.20606461517626568,3,18,Clear,0.41
51.50296570627305,-0.0376703006773641,0,15,Cloudy,0.33
51.51060506144461,-0.12208460858824705,4,1,Sunny,0.24
51.40674096293947,0.014625805828606564,6,0,Cloudy,0.63
51.495073654671266,0.009515082471740932,6,2,Foggy,0.38
51.43555217089846,-0.1073798566690059,6,0,Foggy,0.15
51.58313716071955,-0.2936570471337064,4,7,Clear,0.84
51.55400358531929,-0.07943214961581513,3,1,Cloudy,0.07
51.575472538179525,0.047788613653444834,1,12,Windy,0.65
51.56690534069129,-0.29828325529270133,4,3,Windy,0.56
51.49945696170175,0.05419062304032091,1,3,Sunny,0.14
51.4058104121876,-0.22031156817024591,3,4,Sunny,0.68
51.51028331082146,-0.2345002681318572,2,12,Snowy,0.67
51.51228234944734,-0.18982080832720996,0,21,Foggy,0.65
51.59888190701058,-0.2192128993006796,0,3,Snowy,0.56
51.424004813380336,0.06276924881226681,2,17,Clear,0.72
51.51675446464211,-0.2132535332176651,4,17,Clear,0.46
51.48269398513472,-0.21933554378342301,2,20,Sunny,0.5
51.58986671407609,-0.20828932121994193,5,21,Rainy,0.6
51.442308607711006,-0.28369206054620727,4,22,Clear,0.68
51.541387238815055,-0.0517188887240381,0,11,Windy,0.73
51.51583900030076,-0.2030957506148393,2,23,Clear,0.86
51.5348395821802,0.031733839527327,4,18,Windy,0.51
51.44589930367394,-0.29337716878536135,4,7,Sunny,0.22
51.46177636735598,-0.0621313254150562,4,10,Cloudy,0.59
51.524132258260266,-0.1714096926814421,2,22,Rainy,0.11
51.47649082364042,-0.2631532063843017,2,2,Snowy,0.41
51.4514177205667,-0.14448686222237114,2,21,Snowy,0.63
51.525030306771846,-0.29700590856525416,1,19,Windy,0.31
51.40753269084938,-0.20125816072422065,0,11,Foggy,0.47
51.46418810542072,0.04685655471613537,5,2,Foggy,0.23
51.54771931670875,-0.002143445151715717,4,11,Clear,0.63
51.49819567783244,-0.2466835835746717,4,17,Snowy,0.12
51.485841029472795,-0.16841478357149917,4,6,Clear,0.9
51.42317621724503,-0.2313243540983,3,9,Foggy,0.38
51.43223009299626,0.018914470667304173,0,14,Clear,0.61
51.51898548277654,-0.21674653623752954,1,3,Sunny,0.1
51.401881038954855,-0.11465729661736518,6,19,Foggy,0.3
51.4468991513317,0.04243526964954475,3,23,Sunny,0.52
51.56440571604169,-0.1765388005910047,5,5,Clear,0.59
51.539849925252774,-0.225676166339599,1,8,Windy,0.34
51.44173270464845,0.09453414983255676,2,1,Foggy,0.24
51.45253297462707,-0.11485196400372463,5,14,Sunny,0.67
51.41157827822208,-0.10172455342875708,0,16,Sunny,0.9
51.54245034159911,-0.1342685486008102,6,5,Sunny,1.0
51.43638265688113,0.07086139445172451,1,10,Cloudy,0.2
51.44157158643168,-0.2806997741964932,1,3,Foggy,0.1
51.49000016321921,0.08667474017131316,6,23,Sunny,0.64
51.43467645469789,-0.28505250199546933,5,17,Windy,0.82
51.49991063226586,-0.1954766199277,6,14,Windy,0.17
51.455133112707216,-0.1409895064522055,3,4,Snowy,0.55
51.46613151861317,0.0531589108076061,1,4,Windy,0.11
51.47105937177578,-0.07731197261279882,5,10,Foggy,0.74
51.46431745851332,-0.2579359134888309,2,20,Sunny,0.38
51.51420629203355,-0.1504421264468191,4,1,Rainy,0.5
51.547576329922784,-0.2999629228451101,5,11,Foggy,0.89
51.40534114453394,-0.2782862486137552,2,18,Rainy,0.7
51.576661218851896,-0.08072078525253251,3,2,Windy,0.59
51.52089946558293,0.028250437607358625,2,9,Snowy,0.97
51.54304882639663,-0.2355776634356152,4,16,Cloudy,0.79
51.45216799870151,0.017245989986518995,1,7,Windy,0.84
51.495364258543816,-0.08356438069311459,6,4,Foggy,0.5
51.56378206854417,-0.10118425358754249,2,21,Foggy,0.81
51.46291284744881,-0.14443113960666476,6,13,Foggy,0.8
51.59980581159526,-0.02462889050325434,5,6,Windy,0.15
51.47743697864621,-0.22366171170023508,4,7,Sunny,0.74
51.458491058474856,-0.2434794784894699,3,16,Sunny,0.1
51.41084874240249,-0.06635710265967748,1,21,Rainy,0.94
51.53305843352816,-0.2213847307007616,5,2,Sunny,0.12
51.409965728745185,0.06198586532223149,2,11,Foggy,0.19
51.595532283208016,0.0001084559725615386,5,7,Rainy,0.48
51.556907447460766,-0.13130307671010472,4,7,Cloudy,0.64
51.411968141448604,-0.2859423093135177,5,0,Windy,0.39
51.49782357873614,0.040504680343331434,0,16,Snowy,0.93
51.45342183453368,-0.11953500190189609,4,3,Windy,0.82
51.489415330240426,0.07361780275095103,1,5,Clear,0.65
51.43755310210158,0.00658904359671264,6,22,Cloudy,0.35
51.50638904711258,-0.2483868940472005,3,18,Clear,0.19
51.53217530420077,0.07614555687313468,3,19,Foggy,0.09
51.54512210265829,-0.16191539011695086,3,23,Foggy,0.42
51.504468255745074,-0.2892547818981416,0,6,Sunny,0.68
51.59220085119746,-0.23578817147629597,3,14,Sunny,0.97
51.43507359036733,0.06398693419156376,3,20,Clear,0.41
51.57134450157163,-0.29625064973708415,3,23,Rainy,0.22
51.48250349551362,-0.1780043745823159,4,21,Snowy,0.9
51.56273231222572,0.06759117905075146,6,16,Windy,0.47
51.438324246684715,-0.07778159157230505,1,20,Clear,0.8
51.57487413475952,-0.19303120124475243,6,9,Sunny,0.76
51.55479405116892,0.08478733843404052,1,18,Sunny,0.16
51.49029211133433,0.06741587580394026,6,9,Foggy,0.23
